Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Bangladesh,230000.0,238200.0,258800.0,275700.0,305900.0,336100.0,208300.0,226400.0,259300.0,258600.00000000003,305500.0,302800.0,324600.0,324600.0,324600.0
Saint Pierre and Miquelon,74.0,74.0,48.33,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,215.3,215.3,215.3,215.3
Nigeria,105900.0,112500.0,114800.0,125700.0,175500.0,191400.0,296100.0,336200.0,369800.0,377900.0,450500.0,444300.0,478500.0,478500.0,478500.0
Cabo Verde,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160.0,2222.0,2222.0,2222.0
Dominican Republic,50000.0,53780.0,52710.0,55680.0,67440.0,77090.0,61670.0,78190.0,84940.0,87250.0,98740.0,97680.0,101000.0,101000.0,101000.0
Lithuania,29200.0,30080.0,40880.0,45230.0,49410.0,54900.0,59980.0,63370.0,56220.0,56590.0,64319.99999999999,64310.0,67430.0,67430.0,67430.0
Togo,7600.0,7594.0,8257.0,8684.0,8802.0,9290.0,5042.0,5130.0,5927.0,5974.0,6899.0,6870.0,7348.0,7348.0,7348.0
Armenia,11200.0,12130.0,11790.0,13650.0,14450.0,16940.0,17170.0,18810.0,17270.0,16860.0,18950.0,19440.0,20610.0,20610.0,20610.0
"Congo, Republic of the",2500.0,2500.0,2148.0,2324.0,4585.0,5033.0,12860.0,15390.0,17450.0,17110.0,19270.0,18890.0,20260.0,20260.0,20260.0
Afghanistan,21000.0,19000.0,20000.0,21500.0,21500.0,21500.0,35000.0,22320.0,29810.0,27360.0,33550.0,33790.0,45300.0,45300.0,45300.0
Iceland,7700.0,8444.0,8678.0,9373.0,10590.0,11380.0,12190.0,12870.0,11860.0,11820.0,12950.0,12690.0,13110.0,13110.0,13110.0
Canada,923000.0,934100.0,958700.0,1022999.9999999999,1111000.0,1181000.0,1271000.0,1303000.0,1335000.0,1330000.0,1446000.0,1474000.0,1518000.0,1518000.0,1518000.0
Uruguay,31000.0,26820.0,43670.0,49270.0,33980.0,37540.0,37500.0,43270.0,47800.0,47990.0,53550.0,53630.0,56270.0,56270.0,56270.0
Moldova,11000.0,11510.0,7792.0,8581.0,8410.0,9066.0,9756.0,10800.0,10600.0,10990.0,12560.0,12030.0,13250.0,13250.0,13250.0
Senegal,16200.0,15640.0,17090.0,18360.0,20570.0,21540.0,21020.0,21780.0,23860.0,23880.0,26500.0,26290.0,27720.0,27720.0,27720.0
Chile,153000.0,156100.0,154700.0,169100.0,189900.0,202700.0,232800.0,245100.0,260000.0,257899.99999999997,319400.0,316900.0,335400.0,335400.0,335400.0
Niue,7.6,7.6,7.6,7.6,7.6,7.6,7.6,10.01,10.01,10.01,10.01,10.01,10.01,10.01,10.01
Pitcairn Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thailand,410000.0,445800.0,477500.0,524800.0,550200.0,596500.0,521500.0,548700.0,580300.0,586900.0,646100.0,645200.0,673000.0,673000.0,673000.0
Faroe Islands,910.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1642.0,1590.0,1471.0,1471.0,1471.0,1471.0,1471.0
Finland,136200.0,133800.0,142200.0,151200.0,161900.0,175200.0,188400.0,194000.0,185400.0,186000.0,198100.0,194100.0,195500.0,195500.0,195500.0
Montserrat,31.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,43.78,43.78,43.78,43.78,43.78
Wallis and Futuna,30.0,30.0,57.59,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
Guam,3200.0,3200.0,3200.0,3200.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,4600.0,4600.0,4600.0,4600.0
Aruba,1940.0,1940.0,1940.0,1940.0,2258.0,2258.0,2258.0,2258.0,2258.0,2258.0,2258.0,2516.0,2516.0,2516.0,2516.0
"Man, Isle of",1400.0,1600.0,1600.0,2113.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luxembourg,20000.0,21940.0,25010.0,27270.0,30900.0,33870.0,38140.0,39470.0,40810.0,41090.0,42190.0,41860.0,42670.0,42670.0,42670.0
Somalia,4100.0,4270.0,4361.0,4597.0,4809.0,5259.0,5387.0,5524.0,5896.0,5896.0,5896.0,5896.0,5896.0,5896.0,5896.0
Germany,2184000.0,2160000.0,2271000.0,2362000.0,2480000.0,2632000.0,2807000.0,2925000.0,2951000.0,2940000.0,3194000.0,3167000.0,3227000.0,3227000.0,3227000.0
Saudi Arabia,241000.0,268900.0,287800.0,310200.0,346300.0,371500.0,546000.0,577900.0,622500.0,622000.0,740500.0,883700.0,927800.0,927800.0,927800.0
Switzerland,231000.0,233400.0,239300.0,251900.0,240900.0,255500.0,303200.0,318100.0,326900.0,324500.0,362400.0,359000.0,371200.0,371200.0,371200.0
Belarus,84800.0,90190.0,62560.0,70500.0,73090.0,83100.0,103500.0,114300.0,128400.0,131200.0,150300.0,145300.0,150400.0,150400.0,150400.0
Panama,16900.0,18060.0,18780.0,20570.0,23330.0,26160.0,34810.0,38920.0,43480.0,44360.0,55800.0,56460.0,61540.0,61540.0,61540.0
"Gambia, The",2500.0,2582.0,2560.0,2799.0,3034.0,3324.0,2061.0,2277.0,3406.0,3494.0,3495.0,3409.0,3678.0,3678.0,3678.0
Burkina Faso,12800.0,14510.0,14550.0,15740.0,16660.0,18940.0,17410.0,17960.0,20060.0,19990.0,24030.0,24570.0,26510.0,26510.0,26510.0
Mozambique,17500.0,19520.0,21230.0,23380.0,26180.0,29170.0,17640.0,19110.0,22190.0,21810.0,26220.0,25950.0,28150.0,28150.0,28150.0
Poland,368100.0,373200.0,427100.0,463000.0,505200.0,554500.0,623100.0,670700.0,721700.0,721300.0,802000.0,792400.0,814000.0,814000.0,814000.0
Virgin Islands,1800.0,2400.0,2500.0,2500.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0,1577.0
"Korea, South",931000.0,941500.0,857800.0,925100.0,1101000.0,1196000.0,1206000.0,1338000.0,1467000.0,1459000.0,1622000.0,1598000.0,1666000.0,1666000.0,1666000.0
Falkland Islands (Islas Malvinas),52.0,75.0,75.0,75.0,75.0,75.0,75.0,105.1,105.1,105.1,164.5,164.5,164.5,164.5,164.5
Malta,7000.0,6818.0,7082.0,7223.0,7861.0,8518.0,9400.0,9933.0,10210.0,10410.0,11140.0,11190.0,11220.0,11220.0,11220.0
Slovakia,66000.0,67340.0,72290.0,78890.0,88780.0,99190.0,110200.0,119800.0,121300.0,120200.0,132400.0,130500.0,133400.0,133400.0,133400.0
Sao Tome and Principe,189.0,200.0,214.0,214.0,214.0,278.0,256.0,277.1,316.9,311.0,403.0,397.0,421.0,421.0,421.0
Mongolia,4700.0,5060.0,4882.0,5332.0,5272.0,5852.0,8542.0,9499.0,10160.0,11020.0,15220.0,15030.0,17030.0,17030.0,17030.0
Azerbaijan,27000.0,28610.0,26650.0,30010.0,42990.0,59710.0,64660.0,77790.0,90150.0,90790.0,98160.0,95730.0,102700.0,102700.0,102700.0
Nicaragua,12300.0,11160.0,11600.0,12340.0,16100.000000000002,17090.0,16170.000000000002,16830.0,17340.0,17710.0,19890.0,26380.0,27970.0,27970.0,27970.0
Oman,21500.0,22400.0,36700.0,38090.0,40390.0,44530.0,60890.0,66870.0,76530.0,75840.0,90660.0,89060.0,94860.0,94860.0,94860.0
El Salvador,28400.0,29410.0,30990.0,32350.0,31300.0,33660.0,41630.0,43730.0,43980.0,43570.0,45980.0,46090.0,47470.0,47470.0,47470.0
Namibia,8100.0,13150.0,13850.0,14760.0,14160.0,15270.0,10690.0,13280.0,14640.0,14600.0,16840.0,16820.0,17790.0,17790.0,17790.0
Guinea-Bissau,1200.0,901.4,1063.0,1008.0,1171.0,1249.0,826.4,896.5,1769.0,1784.0,1902.0,1911.0,2005.0,2005.0,2005.0
Mali,9200.0,9775.0,10530.0,11000.0,13610.0,14770.0,13630.0,14750.0,16740.0,16770.0,17350.0,17790.0,18900.0,18900.0,18900.0
Papua New Guinea,12200.0,10860.0,11480.0,11990.0,14370.0,15410.0,12050.0,13170.0,14930.0,14950.0,18450.0,18680.0,19960.0,19960.0,19960.0
Tunisia,64500.0,67130.0,68230.0,70880.0,82850.0,91040.0,76070.0,81980.0,100300.0,100000.0,104400.0,104000.0,108400.0,108400.0,108400.0
Andorra,1300.0,1300.0,1300.0,1900.0,1840.0,2770.0,2770.0,3660.0,4220.0,3300.0,3119.0,3163.0,3163.0,3163.0,3163.0
Cook Islands,105.0,105.0,105.0,105.0,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2,183.2
Cuba,25900.0,30690.0,32130.000000000004,33920.0,40060.0,46220.0,125500.0,108400.0,114100.0,114100.0,114100.0,121000.0,121000.0,121000.0,121000.0
Ireland,111300.0,113700.0,116200.0,126400.0,165100.0,180900.0,191600.0,189000.0,174000.0,172300.0,191500.0,186700.0,190400.0,190400.0,190400.0
Martinique,4390.0,4500.0,6117.0,6117.0,6117.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,46000.0,48530.0,46810.0,54890.0,64730.00000000001,73790.0,56050.0,70230.0,84020.0,86120.0,103100.0,109000.0,118200.0,118200.0,118200.0
Burundi,3700.0,3146.0,3780.0,4001.0000000000005,5404.0,5854.0,2907.0,3109.0,3418.0,3397.0,5489.0,5430.0,5750.0,5750.0,5750.0
Lebanon,18800.0,17610.0,17820.0,18830.0,22780.0,22860.0,40440.0,44160.0,58650.0,59370.0,63690.0,62500.0,64310.0,64310.0,64310.0
Sri Lanka,62700.0,73700.0,73700.0,80580.0,86070.0,95460.0,82020.0,92090.0,104700.0,106500.0,126200.0,124900.0,134500.0,134500.0,134500.0
Yemen,14800.0,15070.0,15090.0,16250.0,19360.0,20460.0,56240.0,55410.0,61880.0,63400.0,57760.0,58270.0,61630.0,61630.0,61630.0
United Kingdom,1520000.0,1528000.0,1666000.0,1782000.0,1818000.0,1928000.0,2130000.0,2236000.0,2189000.0,2173000.0,2323000.0,2313000.0,2387000.0,2387000.0,2387000.0
Reunion,3400.0,4174.0,4348.0,4570.0,4790.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Bank,2100.0,1700.0,1700.0,1800.0,1800.0,5327.0,5034.0,11950.0,12790.0,12790.0,8020.0,8022.0,8022.0,8022.0,8022.0
Spain,828000.0,850700.0,885500.0,937600.0,1032999.9999999999,1109000.0,1361000.0,1402000.0,1374000.0,1369000.0,1407000.0,1388000.0,1389000.0,1389000.0,1389000.0
Albania,14000.0,15690.0,16129.999999999998,17460.0,18870.0,20460.0,20870.0,21860.0,23950.0,23860.0,25860.0,25930.0,28340.0,28340.0,28340.0
Malaysia,200000.0,198400.0,207800.0,229300.0,287000.0,313200.0,361200.0,385200.0,416400.0,414400.0,492000.0,494700.0,525000.0,525000.0,525000.0
Christmas Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,424.0,440.0,440.0,440.0,440.0,982.0,1108.0,1190.0,1127.0,1098.0,1471.0,1427.0,1458.0,1458.0,1458.0
Libya,40000.0,33360.0,35000.0,37480.0,68000.0,72340.0,74720.0,87720.0,89030.0,90570.0,87910.0,76520.0,73600.0,73600.0,73600.0
Mexico,920000.0,924400.0,941200.0,1006000.0,1064000.0,1149000.0,1353000.0,1567000.0,1560000.0,1567000.0,1758000.0,1798000.0,1845000.0,1845000.0,1845000.0
Austria,226000.0,227700.0,245300.0,255900.0,265800.0,284100.0,322000.0,331200.0,332900.0,332000.0,357800.0,3163.0,361000.0,361000.0,361000.0
