Country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Gambia, The",200.3,225.0,271.0,180.9,197.0,249.0,271.0,299.0,306.0,336.4,354.1,365.8,359.7,359.7,359.7
Falkland Islands (Islas Malvinas),24.7,24.7,53.0,53.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Guinea-Bissau,55.2,59.0,104.0,104.0,176.0,176.0,200.0,200.0,200.0,206.1,254.1,189.8,206.4,206.4,206.4
Yemen,3000.0,2900.0,3042.0,3734.0,4190.0,4690.0,6735.0,8829.0,8350.0,8701.0,8893.0,11360.0,10970.0,10970.0,10970.0
Macau,2300.0,2530.0,2530.0,2760.0,3478.0,3912.0,4559.0,5400.0,4500.0,5500.0,8926.0,8866.0,10130.0,10130.0,10130.0
Poland,43400.0,43400.0,63650.0,81610.0,95670.0,122200.0,160200.0,204400.0,167400.0,173700.0,206500.0,197700.0,207400.0,207400.0,207400.0
Jamaica,3100.0,3100.0,3265.0,3624.0,4093.0,5062.0,5784.0,7185.0,5378.0,4581.0,6019.0,5905.0,5559.0,5559.0,5559.0
Cambodia,1400.0,1730.0,2124.0,3129.0,3538.0,4749.0,5424.0,6534.0,6944.0,7380.0,8840.0,7965.0,8895.0,8895.0,8895.0
Cayman Islands,457.4,457.4,457.4,457.4,866.9,866.9,866.9,866.9,876.5,795.0,796.8,698.1,719.0,719.0,719.0
Christmas Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,8700.0,6300.0,6282.0,7224.0,10820.0,12280.0,14430.0,26550.0,24470.0,24730.0,16309.999999999998,18100.0,27150.0,27150.0,27150.0
Slovenia,11100.0,11100.0,12630.0,16070.0,19620.0,22790.0,29390.0,33490.0,25960.0,25990.0,29830.0,27950.0,29490.0,29490.0,29490.0
Madagascar,919.0,985.0,920.0,1147.0,1400.0,1467.0,1918.0,2419.0,1958.0,3453.0,3876.0,2755.0,2794.0,2794.0,2794.0
Turkmenistan,2300.0,2250.0,2472.0,2850.0,4175.0,4057.0000000000005,4516.0,5654.0,4888.0,8277.0,10430.0,10690.0,12480.0,12480.0,12480.0
Tonga,70.0,70.0,86.0,86.0,122.0,122.0,139.0,139.0,139.0,139.0,124.2,121.9,122.5,122.5,122.5
Turkey,43900.0,50800.0,62430.0,94500.0,101200.0,132100.0,162000.0,193900.0,166300.0,177300.0,225600.0,228600.0,242900.0,242900.0,242900.0
"Micronesia, Federated States of",149.0,149.0,149.0,149.0,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7,132.7
Serbia and Montenegro,5300.0,6300.0,7144.0,9538.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serbia,NA,NA,NA,NA,10580.0,10580.0,18350.0,18350.0,15780.0,16140.0,20420.0,18350.0,20540.0,20540.0,20540.0
Botswana,2100.0,1900.0,1753.0,2255.0,3370.0,2646.0,3403.0,4486.0,4518.0,4767.0,5883.0,7918.0,7389.0,7389.0,7389.0
Egypt,164000.0,15200.0,14750.0,19210.0,24100.0,33100.0,44950.0,56620.0,46520.0,51540.0,58760.0,60260.0,59220.0,59220.0,59220.0
Germany,487300.0,487300.0,585000.0,716700.0,801000.0,934000.0,1075000.0,1232000.0,1120000.0,1099000.0,1276000.0,1222000.0,1233000.0,1233000.0,1233000.0
Iran,19600.0,21800.0,25260.0,31300.0,42500.0,45670.0,53880.0,67250.0,58970.0,58970.0,66970.0,70030.0,64420.0,64420.0,64420.0
Mayotte,141.3,141.3,141.3,141.3,256.7,341.0,341.0,341.0,341.0,NA,NA,NA,NA,NA,NA
European Union,NA,NA,887100.0,1123000.0,1402000.0,1466000.0,1466000.0,1690000.0,1690000.0,1690000.0,2397000.0,2397000.0,2312000.0,2312000.0,2312000.0
Guadeloupe,1700.0,1700.0,1700.0,1700.0,1766.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albania,1500.0,1500.0,1760.0,2076.0,2473.0,2916.0,3999.0,4898.0,4337.0,4305.0,5219.0,3984.0,4835.0,4835.0,4835.0
Niger,331.0,368.0,400.0,400.0,588.0,588.0,800.0,800.0,800.0,1821.0,2491.0,2273.0,2314.0,2314.0,2314.0
Saint Kitts and Nevis,141.3,152.0,195.0,195.0,405.0,405.0,383.0,383.0,383.0,292.7,315.7,225.6,355.4,355.4,355.4
Chile,18000.0,15600.0,17400.0,22530.0,30090.0,35900.0,43990.0,57610.0,54230.0,55170.0,70200.0,74860.0,75700.0,75700.0,75700.0
Burma,2200.0,2500.0,2071.0,1754.0,3454.0,2284.0,2942.0,3388.0,4532.0,4224.0,7137.0,7998.0,10110.0,10110.0,10110.0
Tunisia,8900.0,8700.0,10300.0,11520.0,12860.0,14040.0,18020.0,23230.0,20020.0,21010.0,23490.0,23100.0,24950.0,24950.0,24950.0
Singapore,116000.0,113000.0,121600.0,155200.0,188300.0,244600.0,252000.0,309600.0,315600.0,310400.0,390400.0,374900.0,373000.0,373000.0,373000.0
Belgium,152000.0,152000.0,173000.0,235000.0,264500.0,279900.0,323200.0,387700.0,281700.0,284600.0,325200.0,311100.0,310200.0,310200.0,310200.0
Italy,238200.0,238200.0,271100.0,329300.0,369200.0,428700.0,498100.0,546900.0,459700.0,473100.0,469700.0,453500.0,435800.0,435800.0,435800.0
Kosovo,NA,NA,NA,NA,NA,NA,NA,2600.0,2600.0,2600.0,3300.0,3300.0,3398.0,3398.0,3398.0
Cocos (Keeling) Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Argentina,20300.0,9000.0,13270.0,22060.0,28800.0,32590.000000000004,42530.0,54560.0,52610.0,53870.0,67330.0,65550.0,71300.0,71300.0,71300.0
Uzbekistan,2500.0,2500.0,2310.0,2820.0,3800.0,3770.0,4480.0,7070.0,9440.0,8060.000000000001,8760.0,12060.0,12640.0,12640.0,12640.0
Samoa,90.0,130.1,113.0,113.0,285.0,285.0,324.0,324.0,324.0,280.0,318.7,318.7,318.7,318.7,318.7
Macedonia,NA,NA,2184.0,2677.0,3196.0,3682.0,4977.0,6523.0,5113.0,5241.0,6188.0,6273.0,6600.0,6600.0,6600.0
Estonia,4400.0,4400.0,5535.0,7318.0,9189.0,12610.0,14750.0,15350.0,11520.0,11940.0,17870.0,15600.0,16379.999999999998,16379.999999999998,16379.999999999998
Kuwait,7400.0,7300.0,9606.0,11120.0,12230.0,14350.0,20640.0,22940.0,20360.0,19060.0,24100.0,22790.0,24420.0,24420.0,24420.0
Norway,37300.0,37300.0,40190.0,45960.0,58120.0,62990.0,77240.0,85950.0,74020.0,74300.0,86780.0,89050.0,90140.0,90140.0,90140.0
Iceland,2000.0,2100.0,2590.0,3307.0,4582.0,5716.0,6181.0,5699.0,3677.0,3621.0,4699.0,4441.0,4526.0,4526.0,4526.0
Austria,74000.0,74000.0,81590.0,101200.0,118800.0,133700.0,160300.0,179200.0,156000.0,151800.0,173900.0,1430.0,167900.0,167900.0,167900.0
Vietnam,15300.0,16800.0,22500.0,26310.0,36880.0,40560.0,58920.0,75470.0,81730.0,79950.0,109600.0,104700.0,121400.0,121400.0,121400.0
Seychelles,360.2,380.0,383.7,393.4,459.9,706.0,823.0,1018.0,831.0,915.6,890.8,889.6,846.4,846.4,846.4
Tanzania,1550.0,1670.0,1674.0,1972.0,2391.0,4369.0,4861.0,7080.0,6334.0,7125.0,9724.0,10320.0,11160.0,11160.0,11160.0
Kyrgyzstan,420.0,587.0,601.0,775.1,937.4,1792.0,2636.0,3754.0,3075.0,2981.0,4272.0,4967.0,5082.0,5082.0,5082.0
"Congo, Republic of the",725.0,730.0,666.9,749.3,806.5,2035.0000000000002,2634.0,3105.0,3607.0,3186.0,4751.0,4450.0,4297.0,4297.0,4297.0
Guyana,585.0,575.0,612.0,650.1,681.6,778.0,1006.0,1294.0,1366.0,1386.0,1850.0,1978.0,2039.0000000000002,2039.0000000000002,2039.0000000000002
Ireland,48300.0,48600.0,57540.0,60650.0,65470.0,72790.0,84760.0,84820.0,70360.0,61630.0,63100.0,63630.0,61510.0,61510.0,61510.0
Antigua and Barbuda,357.0,357.0,692.0,692.0,378.0,378.0,522.8,522.8,522.8,633.7,400.0,402.7,340.8,340.8,340.8
Mauritania,335.0,360.0,860.0,860.0,1124.0,1124.0,1475.0,1475.0,1475.0,2029.0,3152.0,3176.0,3355.0,3355.0,3355.0
Finland,31800.0,31800.0,37350.0,45170.0,56450.0,66100.0,78050.0,87510.0,69110.0,65000.0,72230.0,72130.0,70670.0,70670.0,70670.0
Netherlands,201100.0,201100.0,217700.0,252700.0,326600.0,343000.0,406300.0,474800.0,408400.0,429500.0,490100.0,476500.0,511000.0,511000.0,511000.0
Brazil,57700.0,46200.0,48250.0,61000.0,78020.0,91350.0,120600.0,173100.0,187700.0,181700.0,238800.0,223200.0,241400.0,241400.0,241400.0
Fiji,833.0,642.0,835.0,835.0,1462.0,1462.0,3120.0,3120.0,3120.0,1300.0,1938.0,1867.0,2054.0,2054.0,2054.0
Nigeria,13700.0,13600.0,14540.0,17140.0,25950.0,26910.0,38500.0,46300.0,34180.0,53460.0,70580.0,53360.0,55980.0,55980.0,55980.0
Malaysia,76900.0,76800.0,74400.0,99300.0,118700.0,124000.0,139100.0,154700.0,149200.0,152600.0,197200.0,186900.0,192900.0,192900.0,192900.0
Saint Helena,14.434,14.434,42.0,42.0,45.0,45.0,45.0,45.0,NA,NA,NA,NA,NA,NA,NA
Svalbard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,3500.0,3900.0,4637.0,5258.0,5552.0,5800.0,7840.0,10540.0,7962.0,8465.0,7716.0,6755.0,4747.0,4747.0,4747.0
Ethiopia,1540.0,1630.0,1964.0,2104.0,2722.0,4106.0,5165.0,7206.0,7517.0,6992.0,10600.0,10250.0,10680.0,10680.0,10680.0
